Video_ID,Channel_Name,Title,Content_Category,Published_Date,Upload_Hour,Duration_Seconds,Has_Captions,Tags_Count,Views,Likes,Comments,Channel_Subscribers,Age_in_Days,Engagement_Rate_%,Views_Per_Day,Viral_Multiplier,Publish_Month,Publish_Day_OfWeek,Clean_Title,Content_Medium,Performance_Tier,Upload_Time_Bucket,Engagement_Momentum,Viral_Probability_Score,Duration_Minutes,Views_Per_Minute,Tag_Impact_Ratio,Log_Views,Log_Subscribers,Clean_Tier
DGuYJ_KVRr8,20 minutesLk,"A/L Pass 3කින් OUSL Degree 20ක් 😍 | Open University Upcoming Degrees 2026 (Bsc, LLB,Teaching, BMS)",A/L Content,2026-05-11,12,825,False,17,21506,772,105,80100,107,4.08,200.99,0.27,May,Monday,A/L Pass 3 OUSL Degree 20  | Open University Upcoming Degrees 2026 Bsc LLBTeaching BMS,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),9.6205710034409,4.0121814135572915,13.75,1564.0727272727272,1265.0588235294117,9.976133742520982,11.291043617373028,Standard  Niche
OzwkPQWYbhA,Sadi Suba's Vlogs 🖤🌜,🌞😏 | Morning Study Routine #minivlog #studyroutine #sinhalavlog #motivation #exampreparation,Motivation & Tips,2025-10-12,4,59,False,0,63905,2763,0,7480,318,4.32,200.96,8.54,October,Sunday, | Morning Study Routine minivlog studyroutine sinhalavlog motivation exampreparation,Sinhala Medium,Above Average,Night / Late (10PM - 5AM),8.64721070338784,7.448449404600612,0.9833333333333333,64988.135593220344,63905.0,11.06516853267122,8.920121751872404,Above Average
zy4nrlCnA6E,The Kotuwa,🏆 ශ්‍රී ලංකාවේ හොඳම බාලිකා පාසල් 10 | 🏆 Top 10 Best Girls' Schools in Sri Lanka #srilanka #top10,General Education,2025-03-25,14,51,False,34,103897,2565,198,1580,519,2.66,200.19,65.76,March,Tuesday,      10 |  Top 10 Best Girls Schools in Sri Lanka srilanka top10,Mixed / General,Above Average,Afternoon (12PM - 5PM),5.8904491948756945,9.485354625346046,0.85,122231.76470588235,3055.794117647059,11.551164927623898,7.3658128372094716,Above Average
zAz3bI6Lw74,MIHIN LIYANARACHCHI,22 nd Birthday !,General Education,2023-09-26,6,58,False,0,211313,8367,145,96400,1065,4.03,198.42,2.19,September,Tuesday,22 nd Birthday ,Mixed / General,Above Average,Morning (5AM - 12PM),8.262151405734622,6.076586181324625,0.9666666666666667,218599.6551724138,211313.0,12.261100457916617,11.476271853988816,Above Average
7em-agc2cP4,SIYOMATHS,Indices & Logarithm |Darshaka ha laguganaka |Past Paper Discussion | Grade 10-11 & O/L |Siyomaths 🇱🇰,O/L Content,2020-06-12,12,2847,False,21,449422,18432,3386,245000,2266,4.85,198.33,1.83,June,Friday,Indices  Logarithm |Darshaka ha laguganaka |Past Paper Discussion | Grade 1011  O/L |Siyomaths ,Mixed / General,High Performing (Top 25%),Afternoon (12PM - 5PM),11.969596503953968,5.896999734879777,47.45,9471.485774499473,21401.04761904762,13.015719816773993,12.409017571151187,High Performing (Top 25%)
CL58z14Sdmc,ateamacad,GCSE vs. IGCSE (the REAL differences),A/L Content,2022-02-03,15,48,False,26,327976,8818,249,3190,1665,2.76,196.98,102.81,February,Thursday,GCSE vs IGCSE the REAL differences,Mixed / General,High Performing (Top 25%),Afternoon (12PM - 5PM),5.7568236700246365,9.916034203101773,0.8,409970.0,12614.461538461539,12.700698762956403,8.068089626278244,High Performing (Top 25%)
rAXKGAUzs3M,Virul Weerakoon Biology,Rotary Class පටන් ගත්ත විදිහ  | Virul Weerakoon - Biology 🧬,General Education,2023-12-13,11,59,False,25,193829,9587,70,32100,987,4.98,196.38,6.04,December,Wednesday,Rotary Class     | Virul Weerakoon  Biology ,Mixed / General,Above Average,Morning (5AM - 12PM),10.072796124418947,7.07929828871321,0.9833333333333333,197114.2372881356,7753.16,12.17473676522032,10.376642461280849,Above Average
c3wMjE7s5eM,Smarty Study ,Study motivation video - sinhala  #viral  #studytips #shorts,A/L Content,2024-04-19,7,21,False,0,168221,7040,14,4210,859,4.19,195.83,39.96,April,Friday,Study motivation video  sinhala  viral  studytips shorts,Sinhala Medium,Above Average,Morning (5AM - 12PM),8.411553848806035,8.965253671081681,0.35,480631.4285714286,168221.0,12.033039814638476,8.345455428161928,Above Average
3EFszLBcpDA,Wishwa Productions,A/L Island Ranks Story #bio_karayo,A/L Content,2023-06-18,11,60,False,3,227885,21710,478,27800,1165,9.74,195.61,8.2,June,Sunday,A/L Island Ranks Story biokarayo,Mixed / General,Above Average,Morning (5AM - 12PM),20.10224455317375,7.380880281669259,1.0,227885.0,75961.66666666667,12.336600782894896,10.232827270254802,Above Average
JjaUyCWKhPU,Vishwa Perera,#doctor #motivation medical students in Sri Lanka | Vishwa Perera,A/L Content,2025-12-04,14,15,False,0,51307,1761,36,27100,265,3.5,193.61,1.89,December,Thursday,doctor motivation medical students in Sri Lanka | Vishwa Perera,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),7.215389712904671,5.905151744240441,0.25,205228.0,51307.0,10.84560196441974,10.207325906555994,Standard  Niche
ixSMdSQrSg0,Nadeesha Koralage,2028 A/L Business Studies | Theory - Day 01 |  Nadeesha Koralage,A/L Content,2026-03-06,15,7394,False,0,33298,1495,86,26000,173,4.75,192.47,1.28,March,Friday,2028 A/L Business Studies | Theory  Day 01 |  Nadeesha Koralage,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),10.27088714036879,5.510851233683442,123.23333333333333,270.2028671896132,33298.0,10.413282645487595,10.165890277802454,Standard  Niche
DCj4S8C-Cyo,Dr Science,Photosynthesis Experiment - Tamil - Dr Science,General Education,2022-12-26,14,60,False,22,256050,3697,29,10700,1339,1.46,191.22,23.93,December,Monday,Photosynthesis Experiment  Tamil  Dr Science,Tamil Medium,Above Average,Afternoon (12PM - 5PM),2.9443468072642065,8.42877601220409,1.0,256050.0,11638.636363636364,12.453131922370279,9.278092474027002,Above Average
u56EzXAvKQk,Arpita Karwa,Information & Communication Technology (ICT) |  NTA UGC NET Paper 1 Syllabus | Part 1,Past Papers & Revision,2021-06-20,4,812,False,22,356638,7320,60,657000,1893,2.07,188.4,0.54,June,Sunday,Information  Communication Technology ICT |  NTA UGC NET Paper 1 Syllabus | Part 1,Mixed / General,High Performing (Top 25%),Night / Late (10PM - 5AM),4.189121742495192,4.632162591051692,13.533333333333333,26352.56157635468,16210.818181818182,12.784479344667806,13.395440819535605,High Performing (Top 25%)
Fbvexqq0BrY,Kv Iroshan,2020 O/L Maths Past Paper Discussion in Sinhala |2020 සාමාන්‍ය පෙළ ගණිතය පසුගිය විභාග ප්‍රශ්න පත්‍රය,O/L Content,2022-01-31,10,1674,False,22,313686,13457,589,256000,1668,4.48,188.06,1.23,January,Monday,2020 O/L Maths Past Paper Discussion in Sinhala |2020       ,Sinhala Medium,High Performing (Top 25%),Morning (5AM - 12PM),9.518754423213021,5.4480890439524945,27.9,11243.225806451614,14258.454545454546,12.656150952453002,12.45293662970407,High Performing (Top 25%)
idswG6x-4ng,Nahima's World,Looking for a notebook cover design? 🥴 #notebook #coverdesign #papercraft #stickynotes,Past Papers & Revision,2023-03-15,12,45,False,0,235071,6366,23,10200,1260,2.72,186.56,23.05,March,Wednesday,Looking for a notebook cover design  notebook coverdesign papercraft stickynotes,Mixed / General,Above Average,Afternoon (12PM - 5PM),5.465157335443334,8.366651192460703,0.75,313428.0,235071.0,12.367647129179339,9.23024103368252,Above Average
fALfyGiZ5ag,ILAKKAYA Sinhala Motivations,A/l & O/l motivation |Exam motivation sinhala |SInhala exam motivation video by ILAKKAYA |Sinhala,A/L Content,2021-12-18,13,237,False,20,319082,14713,702,57800,1712,4.83,186.38,5.52,December,Saturday,A/l  O/l motivation |Exam motivation sinhala |SInhala exam motivation video by ILAKKAYA |Sinhala,Sinhala Medium,High Performing (Top 25%),Afternoon (12PM - 5PM),10.322111557530667,6.9371369781632195,3.95,80780.25316455695,15954.1,12.673206536011705,10.96476135554887,High Performing (Top 25%)
khWIct_7Zz8,AL Kuppiya,A/L වලින් මං ලංකාවෙන්ම පළවෙනියා,A/L Content,2023-06-17,11,58,False,19,217233,13266,334,119000,1166,6.26,186.31,1.83,June,Saturday,A/L    ,Mixed / General,Above Average,Morning (5AM - 12PM),12.982373764575364,5.83465663162172,0.9666666666666667,224723.79310344826,11433.315789473685,12.288730392544384,11.686887175419702,Above Average
uJr532EfAvw,AL Kuppiya,"""NASA යන්න bio maths දෙකෙන්ම A/L  කරා 🚀🤯""",A/L Content,2024-09-10,12,42,False,27,132980,4973,45,119000,715,3.77,185.99,1.12,September,Tuesday,NASA  bio maths  A/L   ,Mixed / General,Above Average,Afternoon (12PM - 5PM),7.648518574221687,5.343810673479702,0.7,189971.42857142858,4925.185185185185,11.79796153985598,11.686887175419702,Above Average
NhxpOT4iq7Y,Get My First Job,Like studying Geography? Here's what you could become... | GetMyFirstJob,Motivation & Tips,2023-03-05,12,18,False,34,233827,5262,92,777,1270,2.29,184.12,300.94,March,Sunday,Like studying Geography Heres what you could become | GetMyFirstJob,Mixed / General,Above Average,Afternoon (12PM - 5PM),4.697490024676363,10.922516675702798,0.3,779423.3333333334,6877.264705882353,12.362341081328433,6.656726524178391,Above Average
Am_-AN8p3s0,Ganitha Papers OL,25 Most Important Short Questions for O/L Mathematics | 2026 OL,O/L Content,2026-02-09,12,4838,False,10,35819,1894,175,172000,198,5.78,180.9,0.21,February,Monday,25 Most Important Short Questions for O/L Mathematics | 2026 OL,Mixed / General,Standard / Niche,Afternoon (12PM - 5PM),13.018230548033166,3.663279555063651,80.63333333333334,444.22075237701523,3581.9,10.486261675614703,12.055255569732177,Standard  Niche
AWke7Ektb5w,Tasun Vithanage,Motivation නෙවේ Discipline තියාගන්න 🧠 #island1st #srilanka #education #alevel #alevels2024 #study,Motivation & Tips,2024-06-14,5,46,False,0,145090,11932,92,5640,803,8.29,180.68,25.73,June,Friday,Motivation  Discipline   island1st srilanka education alevel alevels2024 study,Mixed / General,Above Average,Morning (5AM - 12PM),16.764766696533187,8.444600218763316,0.7666666666666667,189247.8260869565,145090.0,11.885116410759741,8.637816633739977,Above Average
ZweqfFiUX_M,SATHARA EDUCATION,2025 O/L Past Paper Books Will Release 23rd Of September,O/L Content,2025-09-17,7,35,False,8,61813,7,1,2370,343,0.01,180.21,26.08,September,Wednesday,2025 O/L Past Paper Books Will Release 23rd Of September,Mixed / General,Above Average,Morning (5AM - 12PM),0.030737870674453598,8.455504323490757,0.5833333333333334,105965.14285714286,7726.625,11.031885155006929,7.771067086065406,Above Average
GmLL2j39ghk,Janaka sir History class,grade 9 history sinhala medium lesson1| 9 වසර ඉතිහාසය- | history grade 9 sinhala medium-lesson 1,General Education,2021-02-12,9,960,False,18,359286,10561,1677,183000,2021,3.41,177.78,1.96,February,Friday,grade 9 history sinhala medium lesson1| 9   | history grade 9 sinhala mediumlesson 1,Sinhala Medium,High Performing (Top 25%),Morning (5AM - 12PM),8.212677365664122,5.856357055949578,16.0,22455.375,19960.333333333332,12.791876790983087,12.117246896289503,High Performing (Top 25%)
hO0lom1VtsM,Little Life Light,පාඩම් කරන්න කලින් මේ දේවල් කරලා බලන්න 📖️💫#study #fyp #viral #shorts#reels#trending #tips #motivation,A/L Content,2025-07-08,8,21,False,0,71795,3325,10,1270,414,4.65,173.42,56.53,July,Tuesday,       study fyp viral shortsreelstrending tips motivation,Mixed / General,Above Average,Morning (5AM - 12PM),9.332126192631799,9.190589868521531,0.35,205128.57142857145,71795.0,11.181584043178033,7.147559271189454,Above Average
NfIbBcCF9ww,Numbers & Numbers,A Nice Math Olympiad Algebraic Expansions Problem. #math #olympiad #mathematics #matholympiad #viral,General Education,2023-06-14,10,51,False,28,201185,0,133,51400,1169,0.07,172.1,3.91,June,Wednesday,A Nice Math Olympiad Algebraic Expansions Problem math olympiad mathematics matholympiad viral,Mixed / General,Above Average,Morning (5AM - 12PM),0.33054154136739816,6.513098054715527,0.85,236688.23529411765,7185.178571428572,12.211985132281777,10.847412906506923,Above Average
brdAXYbJUW4,DD ACADEMY CHENNAI,11th ல COMMERCE GROUP எடுக்கணுமா?,General Education,2025-05-26,15,58,False,34,78136,1923,25,7460,457,2.49,170.98,10.47,May,Monday,11th  COMMERCE GROUP ,Mixed / General,Above Average,Afternoon (12PM - 5PM),5.0821644312480805,7.4906190686156435,0.9666666666666667,80830.3448275862,2298.1176470588234,11.266218975243431,8.917444732471514,Above Average
mRcxSEE_koU,Nimnavee,නුවර පාසල් ? Top Schools in Kandy | Sri Lanka,General Education,2025-01-02,8,21,False,0,99583,2442,310,27000,601,2.76,165.7,3.69,January,Thursday,   Top Schools in Kandy | Sri Lanka,Mixed / General,Above Average,Morning (5AM - 12PM),6.460942128676582,6.417439548680504,0.35,284522.85714285716,99583.0,11.508756788098008,10.203629181337648,Above Average
PnDIXfCdbZM,Motivations for A/Ls,පැනපං Tech වලට | A/L Combined Maths | Ajantha Dissanayake,A/L Content,2023-08-30,0,60,False,0,180626,9285,267,47600,1092,5.29,165.41,3.79,August,Wednesday, Tech  | A/L Combined Maths | Ajantha Dissanayake,Mixed / General,Above Average,Night / Late (10PM - 5AM),11.020008193726264,6.442387129280899,1.0,180626.0,180626.0,12.104189410451893,10.7706090484022,Above Average
ojGSdc3FT7s,Maths with Chathura Madushan ,2024 (2025) O/L Result Release උනාම A/L Subject තෝරගන්න විදිහ | Best A/L Subjects Sinhala Guide,A/L Content,2025-07-05,4,6,False,12,68868,511,127,38600,417,0.93,165.15,1.78,July,Saturday,2024 2025 O/L Result Release  A/L Subject   | Best A/L Subjects Sinhala Guide,Sinhala Medium,Above Average,Night / Late (10PM - 5AM),2.40605215775106,5.686863485675751,0.1,688680.0,5739.0,11.139961428322973,10.5610334618531,Above Average
TN4mw5cHNyM,Rehansa Dewdini,මම A/L Econ වලට 90+ A එකක් ගන්න වැඩ කරපු විදිහ 😮‍💨💗,A/L Content,2025-03-17,13,775,False,0,86837,4766,616,22300,527,6.2,164.78,3.89,March,Monday, A/L Econ  90 A      ,Mixed / General,Above Average,Afternoon (12PM - 5PM),14.523762912122711,6.464579269381239,12.916666666666666,6722.864516129032,86837.0,11.37179959286566,10.012386799492118,Above Average
G_2vO9OpzTU,Study Squad,Physics වලට A එකක් ලේසියෙන්ම ගන්න විදිය | Dr Rosa Sir,General Education,2023-10-27,11,1144,False,0,169489,5569,121,2420,1034,3.36,163.92,70.04,October,Friday,Physics  A     | Dr Rosa Sir,Mixed / General,Above Average,Morning (5AM - 12PM),6.928473234251191,9.348532108309774,19.066666666666666,8889.283216783217,169489.0,12.0405492070121,7.791935956938058,Above Average
Wm_M4nNP5Lo,Siwwana Manaya ( The 4th Dimension ),ඔයා සඳ මත ඉපදුනොත්? | What if you born in the moon? #Shorts #science #sinhala,General Education,2023-03-22,11,52,False,27,205054,8510,37,2520,1253,4.17,163.65,81.37,March,Wednesday,    | What if you born in the moon Shorts science sinhala,Sinhala Medium,Above Average,Morning (5AM - 12PM),8.390472753518585,9.496811749332336,0.8666666666666667,236600.76923076922,7594.592592592592,12.231033514819426,7.83241092718792,Above Average
xncFPRkq9-A,A/L Minds,Real motivation🔥❤️😱 #trending #shorts  #motivation #chemistry #education #success #sinhala #viral,A/L Content,2025-01-07,3,27,False,17,97073,5660,46,11600,596,5.88,162.87,8.37,January,Tuesday,Real motivation trending shorts  motivation chemistry education success sinhala viral,Sinhala Medium,Above Average,Night / Late (10PM - 5AM),11.898262132621841,7.218339508456374,0.45,215717.77777777778,5710.176470588235,11.483228853233392,9.358846580275406,Above Average
fQDPcMLEVaE,SITHIVILI_සිතිවිලි ,For girls🔥😎Sinhala motivation|Motivation|Sigma rules|success|Sithivili|Srilanka|@SITHIVILI_,Motivation & Tips,2025-01-30,18,22,False,0,92900,6818,18,8230,573,7.36,162.13,11.29,January,Thursday,For girlsSinhala motivation|Motivation|Sigma rules|success|Sithivili|Srilanka|SITHIVILI,Sinhala Medium,Above Average,Prime Time (5PM - 10PM),14.775026910656619,7.512862025982588,0.36666666666666664,253363.63636363638,92900.0,11.439289689006644,9.015662792972645,Above Average
pJBRzSwbKgk,Maths Crew,"Time table sinhala - A/l , o/l & grade 5 - How to make time table -  නිවැරදි ලෙස කාල සටහනන් හදමු.",A/L Content,2021-09-11,13,321,False,22,284047,10238,301,54100,1810,3.71,156.93,5.25,September,Saturday,Time table sinhala  A/l  o/l  grade 5  How to make time table       ,Sinhala Medium,Above Average,Afternoon (12PM - 5PM),7.738508063806342,6.715240951948961,5.35,53092.897196261685,12911.227272727272,12.556898516946578,10.898607948952096,Above Average
WbbjqNXuAeI,Bio Api,විභාගේ ගොඩදාන සුපිරි සැළසුම - A/L Study Plan Sinhala - 📚 Exam Tips 2024 from Bio Api 🌱,A/L Content,2024-08-31,12,838,False,25,113756,6926,454,558000,725,6.49,156.9,0.2,August,Saturday,     A/L Study Plan Sinhala   Exam Tips 2024 from Bio Api ,Sinhala Medium,Above Average,Afternoon (12PM - 5PM),14.172439255951335,3.477540948249489,13.966666666666667,8144.821002386635,4550.24,11.641819873381323,13.232116033476537,Above Average
i__FIVkwaC0,Goals 🌷🍃,Short Note 📒❤📚 #goals #minivlog #motivation #exam #shortnotes #2025 #A/L,A/L Content,2025-09-04,3,32,False,0,55534,1799,7,15300,356,3.25,155.99,3.63,September,Thursday,Short Note  goals minivlog motivation exam shortnotes 2025 A/L,Mixed / General,Above Average,Night / Late (10PM - 5AM),6.541938272049555,6.340789017384085,0.5333333333333333,104126.25,55534.0,10.92476873160122,9.635673464721814,Above Average
7raJzRnAl_s,Combined Maths With Sola,2022 A/L Island 1st Congratulation Maneth Banula Perera,A/L Content,2023-09-04,12,35,False,0,166471,6197,105,17600,1087,3.79,153.15,9.46,September,Monday,2022 A/L Island 1st Congratulation Maneth Banula Perera,Mixed / General,Above Average,Afternoon (12PM - 5PM),7.760510839725838,7.279180205116229,0.5833333333333334,285378.8571428571,166471.0,12.022582406092615,9.77571099759397,Above Average
tVpei6Xvgyo,Hasith Gunawardana,"බැලුන් එකකින් බිමට පනිමුද ? 😍
Grade 6 Science lessons |Sinhala medium | Sky diving #Shorts",General Education,2021-10-21,3,28,False,4,270057,9607,40,29400,1770,3.57,152.57,9.19,October,Thursday,"     
Grade 6 Science lessons |Sinhala medium | Sky diving Shorts",Sinhala Medium,Above Average,Night / Late (10PM - 5AM),7.18885272368426,7.246452395863539,0.4666666666666667,578693.5714285714,67514.25,12.506392029725928,10.288783966353765,Above Average
